timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,845,1080,1127,1143,86,1147,755,312
2,629,1069,2155,3901,92,4159,685,384
3,565,1052,1135,1905,84,2083,622,313
4,589,881,1108,1136,85,1138,585,245
5,529,875,1086,1140,90,1144,548,241
6,650,1011,1122,1137,85,1140,614,304
7,551,814,1093,1137,87,1140,532,266
8,459,903,1060,1136,88,1146,516,276
9,466,818,874,987,204,988,515,183
10,448,808,1091,1133,85,1141,486,242
11,642,987,1124,1139,85,1144,594,322
12,359,978,1104,1147,79,1202,495,315
13,449,801,1089,1134,82,1136,488,252
14,555,698,756,767,118,772,515,162
15,498,734,830,943,189,948,515,165
16,527,833,1109,1135,81,1155,533,226
17,686,980,1107,1140,82,1140,645,266
18,676,974,1107,1133,80,1140,646,255
19,602,982,1118,1137,81,1139,651,260
20,551,942,1101,1134,92,1135,576,247
21,461,798,1005,1021,133,1023,515,227
22,614,1036,1109,1134,81,1137,598,315
23,483,987,1121,1140,79,1142,528,301
24,328,1031,1125,1137,79,1141,486,335
25,560,884,1105,1153,83,1409,542,273
26,664,1000,1134,1152,81,1152,596,321
27,601,1084,1154,1189,101,1204,614,324
28,531,1040,1149,1158,103,1170,600,299
29,557,1059,1153,1166,103,1173,605,317
30,700,1091,1152,1162,100,1175,653,350
