timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,509,226,725,370
2,6201,3153,12715,3345
3,5732,4724,13672,5316
4,5579,4101,12115,4902
5,5551,4192,12423,5662
6,5658,3344,17961,4066
7,27,0,0,0
8,26,0,0,0
9,26,0,0,0
10,26,0,0,0
11,28,0,0,0
12,26,0,0,0
13,26,0,0,0
14,26,0,0,0
15,25,0,0,0
16,28,0,0,0
17,26,0,0,0
18,26,0,0,0
19,26,0,0,0
20,26,0,0,0
21,28,0,0,0
22,26,0,0,0
23,26,0,0,0
24,26,0,0,0
25,26,0,0,0
26,28,0,0,0
27,26,0,0,0
28,26,0,0,0
29,30,0,0,0
30,26,0,0,0
