timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,16489,8646666710,16489.0,8246.104,0.016489
2,17863,9367178570,17863.0,8933.238,0.017863
3,16785,8801886150,16785.0,8394.133,0.016785
4,15455,8104447450,15455.0,7729.003,0.015455
5,14974,7852215860,14974.0,7488.457,0.014974
6,14983,7856935370,14983.0,7492.957,0.014983
7,15111,7924057290,15111.0,7556.970,0.015111
8,14853,7788764670,14853.0,7427.945,0.014853
9,15264,8004288960,15264.0,7633.485,0.015264
10,14901,7813935390,14901.0,7451.949,0.014901
11,14404,7553313560,14404.0,7203.401,0.014404
12,12655,6636155450,12655.0,6328.731,0.012655
13,13810,7241825900,13810.0,6906.343,0.013810
14,15247,7995374330,15247.0,7624.983,0.015247
15,14270,7483045300,14270.0,7136.388,0.014270
16,14063,7374496570,14063.0,7032.868,0.014063
17,14958,7843825620,14958.0,7480.455,0.014958
18,14583,7647179370,14583.0,7292.919,0.014583
19,13446,7050947940,13446.0,6724.308,0.013446
20,12563,6587911570,12563.0,6282.722,0.012563
21,14816,7769362240,14816.0,7409.441,0.014816
22,15084,7909898760,15084.0,7543.467,0.015084
23,13980,7330972200,13980.0,6991.360,0.013980
24,14513,7610472070,14513.0,7257.912,0.014513
25,14333,7516081870,14333.0,7167.894,0.014333
26,16127,8456837530,16127.0,8065.069,0.016127
27,16858,8840166620,16858.0,8430.640,0.016858
28,16161,8474666790,16161.0,8082.072,0.016161
29,16292,8543361880,16292.0,8147.585,0.016292
30,16689,8751544710,16689.0,8346.123,0.016689
