timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,108392,11410860,0,108608
2,108392,11410860,0,108620
3,108392,11410860,0,108636
4,108392,11410860,0,108640
5,108392,11410860,0,108648
6,108392,11410860,0,108672
7,108396,11410860,0,108676
8,0,0,0,108680
9,0,0,0,108680
10,0,0,0,108680
11,0,0,0,108704
12,0,0,0,108708
13,0,0,0,108716
14,0,0,0,108728
15,0,0,0,108736
16,0,0,0,108772
17,0,0,0,108772
18,0,0,0,108772
19,0,0,0,108776
20,0,0,0,108776
21,0,0,0,108780
22,0,0,0,108784
23,0,0,0,108788
24,0,0,0,108792
25,0,0,0,108796
26,0,0,0,0
27,0,0,0,0
28,0,0,0,0
29,0,0,0,0
30,0,0,0,0
