timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,4.8,0.3,5.0,4.6,0.4,4.9
2,4.8,0.3,5.0,4.6,0.4,4.9
3,4.8,0.3,5.0,4.6,0.4,4.9
4,4.8,0.3,5.0,4.6,0.4,5.0
5,4.8,0.3,5.0,4.6,0.4,5.0
6,4.8,0.3,5.0,4.6,0.4,5.0
7,4.8,0.3,5.1,4.6,0.4,5.0
8,0.0,0.0,0.0,4.6,0.4,5.0
9,0.0,0.0,0.0,4.7,0.4,5.1
10,0.0,0.0,0.0,4.7,0.4,5.1
11,0.0,0.0,0.0,4.7,0.4,5.1
12,0.0,0.0,0.0,4.7,0.4,5.1
13,0.0,0.0,0.0,4.7,0.4,5.1
14,0.0,0.0,0.0,4.8,0.4,5.1
15,0.0,0.0,0.0,4.8,0.4,5.1
16,0.0,0.0,0.0,4.8,0.4,5.1
17,0.0,0.0,0.0,4.8,0.4,5.1
18,0.0,0.0,0.0,4.8,0.4,5.1
19,0.0,0.0,0.0,4.8,0.4,5.2
20,0.0,0.0,0.0,4.8,0.4,5.2
21,0.0,0.0,0.0,4.8,0.4,5.2
22,0.0,0.0,0.0,4.8,0.4,5.2
23,0.0,0.0,0.0,4.8,0.4,5.2
24,0.0,0.0,0.0,4.8,0.4,5.2
25,0.0,0.0,0.0,4.8,0.4,5.2
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
