timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,252.3,322.5,574.8,4.3,0.3,4.6
2,253.1,326.7,579.8,4.3,0.3,4.6
3,254.1,330.7,584.8,4.3,0.3,4.6
4,254.9,334.9,589.8,4.3,0.3,4.6
5,255.9,339.0,594.9,4.4,0.3,4.7
6,256.8,343.3,600.0,4.4,0.3,4.7
7,257.6,347.4,605.0,4.4,0.3,4.7
8,258.6,351.5,610.1,4.4,0.3,4.7
9,259.6,355.5,615.1,4.4,0.3,4.7
10,260.6,359.6,620.3,4.4,0.3,4.7
11,261.6,363.7,625.3,4.4,0.3,4.8
12,262.6,367.7,630.3,4.4,0.3,4.8
13,263.4,371.8,635.1,4.4,0.3,4.8
14,264.4,375.9,640.3,4.4,0.3,4.8
15,265.3,380.1,645.4,4.4,0.3,4.8
16,266.1,384.3,650.4,4.5,0.3,4.8
17,266.9,388.6,655.5,4.5,0.3,4.8
18,267.8,392.8,660.6,4.5,0.3,4.8
19,268.7,396.9,665.6,4.5,0.3,4.8
20,269.4,401.1,670.5,4.5,0.3,4.8
21,269.5,401.2,670.7,0.0,0.0,0.0
22,269.5,401.2,670.7,0.0,0.0,0.0
23,269.5,401.3,670.8,0.0,0.0,0.0
24,269.5,401.3,670.8,0.0,0.0,0.0
25,269.5,401.3,670.8,0.0,0.0,0.0
26,269.5,401.3,670.8,0.0,0.0,0.0
27,269.5,401.3,670.8,0.0,0.0,0.0
28,269.5,401.3,670.8,0.0,0.0,0.0
29,269.5,401.3,670.8,0.0,0.0,0.0
30,269.5,401.3,670.8,0.0,0.0,0.0
