timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,106836,11410860,0,103720
2,106836,11410860,0,103724
3,106836,11410860,0,103724
4,106836,11410860,0,103732
5,106836,11410860,0,103736
6,106912,11410860,0,0
7,106912,11410860,0,0
8,106912,11410860,0,0
9,106912,11410860,0,0
10,106912,11410860,0,0
11,106912,11410860,0,0
12,106912,11410860,0,0
13,106912,11410860,0,0
14,106912,11410860,0,0
15,106912,11410860,0,0
16,106912,11410860,0,0
17,106912,11410860,0,0
18,106920,11410860,0,0
19,106988,11410860,0,0
20,106988,11410860,0,0
21,106988,11410860,0,0
22,106988,11410860,0,0
23,106988,11410860,0,0
24,106988,11410860,0,0
25,106988,11410860,0,0
26,106988,11410860,0,0
27,106992,11410860,0,0
28,106992,11410860,0,0
29,106992,11410860,0,0
30,106992,11410860,0,0
