timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,12708,834114996,12708.0,795.474,0.012708
2,10692,701790804,10692.0,669.280,0.010692
3,12821,841531977,12821.0,802.547,0.012821
4,13101,859910337,13101.0,820.074,0.013101
5,12775,838512675,12775.0,799.668,0.012775
6,12745,836543565,12745.0,797.790,0.012745
7,12693,833130441,12693.0,794.535,0.012693
8,13667,897060879,13667.0,855.504,0.013667
9,13434,881767458,13434.0,840.919,0.013434
10,12945,849670965,12945.0,810.309,0.012945
11,13137,862273269,13137.0,822.328,0.013137
12,13201,866474037,13201.0,826.334,0.013201
13,12694,833196078,12694.0,794.598,0.012694
14,13109,860435433,13109.0,820.575,0.013109
15,13183,865292571,13183.0,825.207,0.013183
16,13135,862141995,13135.0,822.203,0.013135
17,13170,864439290,13170.0,824.394,0.013170
18,13424,881111088,13424.0,840.293,0.013424
19,12991,852690267,12991.0,813.189,0.012991
20,12924,848292588,12924.0,808.995,0.012924
21,12897,846520389,12897.0,807.305,0.012897
22,13186,865489482,13186.0,825.395,0.013186
23,13091,859253967,13091.0,819.448,0.013091
24,13488,885311856,13488.0,844.299,0.013488
25,13947,915439239,13947.0,873.031,0.013947
26,13480,884786760,13480.0,843.798,0.013480
27,13033,855447021,13033.0,815.818,0.013033
28,13003,853477911,13003.0,813.940,0.013003
29,12926,848423862,12926.0,809.120,0.012926
30,13350,876253950,13350.0,835.661,0.013350
