timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,214,257,325,426,191,891,223,29
2,216,253,299,333,194,373,222,21
3,209,244,288,307,191,324,214,18
4,269,362,461,564,194,739,278,60
5,315,490,654,867,214,3543,348,119
6,290,521,761,1246,220,4187,340,141
7,314,430,539,656,223,767,330,70
8,393,441,559,936,231,1220,381,68
9,396,437,469,546,362,1213,401,27
10,392,420,473,559,363,617,397,20
11,397,432,476,563,358,1293,402,29
12,397,421,468,549,367,632,401,18
13,403,436,485,639,369,3509,407,67
14,398,437,476,569,367,600,403,21
15,400,446,489,545,368,1270,408,30
16,396,436,475,528,365,549,401,21
17,395,425,474,544,369,596,400,21
18,400,435,482,557,359,600,404,23
19,397,428,466,555,363,586,401,20
20,404,433,480,533,365,563,406,19
21,397,420,459,546,364,660,399,18
22,395,419,470,534,357,546,399,19
23,395,416,452,479,368,540,398,15
24,393,436,465,564,366,636,400,22
25,394,433,500,555,363,734,400,25
26,394,424,482,550,354,619,397,23
27,396,424,476,547,361,1855,400,36
28,401,436,508,623,361,3545,406,69
29,396,434,480,567,367,989,403,26
30,399,439,465,506,368,621,405,21
