syscall_name,count,errors,total_time_us,avg_time_us,pct_time
futex,109238,0,585570215,5360,85.61
write,71514,0,2785923,38,0.41
shutdown,35757,0,1295417,36,0.19
rt_sigreturn,7,0,244,34,0.00
restart_syscall,6,0,2381714,396952,0.35
openat,5,0,99,19,0.00
