timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,104740,11207060,0,101712
2,104740,11207060,0,101716
3,104744,11207060,0,101728
4,104748,11207060,0,101728
5,104772,11207060,0,101740
6,104772,11207060,0,101764
7,104780,11207060,0,101764
8,104780,11207060,0,101764
9,104792,11207060,0,101772
10,104792,11207060,0,101776
11,104804,11207060,0,101780
12,104808,11207060,0,101796
13,104824,11207060,0,101796
14,104824,11207060,0,101796
15,104824,11207060,0,101832
16,104824,11207060,0,101832
17,104824,11207060,0,101836
18,104828,11207060,0,101844
19,104828,11207060,0,101844
20,104828,11207060,0,101844
21,104828,11207060,0,101844
22,104828,11207060,0,101860
23,104828,11207060,0,101876
24,104828,11207060,0,101876
25,104828,11207060,0,101880
26,104892,11207060,0,0
27,104892,11207060,0,0
28,104892,11207060,0,0
29,104892,11207060,0,0
30,104892,11207060,0,0
