timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,15666,16428605214,15666.0,15667.539,0.015666
2,12495,13103244105,12495.0,12496.227,0.012495
3,11732,12303102028,11732.0,11733.152,0.011732
4,11053,11591048987,11053.0,11054.086,0.011053
5,11688,12256960152,11688.0,11689.148,0.011688
6,9490,9951963710,9490.0,9490.932,0.009490
7,9780,10256080620,9780.0,9780.961,0.009780
8,10346,10849632934,10346.0,10347.016,0.010346
9,9580,10046344820,9580.0,9580.941,0.009580
10,10999,11534420321,10999.0,11000.080,0.010999
11,10976,11510300704,10976.0,10977.078,0.010976
12,12251,12847366429,12251.0,12252.203,0.012251
13,9803,10280200237,9803.0,9803.963,0.009803
14,12386,12988938094,12386.0,12387.217,0.012386
15,16096,16879537184,16096.0,16097.581,0.016096
16,16167,16953993393,16167.0,16168.588,0.016167
17,16157,16943506603,16157.0,16158.587,0.016157
18,16227,17016914133,16227.0,16228.594,0.016227
19,16241,17031595639,16241.0,16242.595,0.016241
20,16236,17026352244,16236.0,16237.595,0.016236
21,16180,16967626220,16180.0,16181.589,0.016180
22,16125,16909948875,16125.0,16126.584,0.016125
23,16162,16948749998,16162.0,16163.588,0.016162
24,16208,16996989232,16208.0,16209.592,0.016208
25,16084,16866953036,16084.0,16085.580,0.016084
26,15919,16693921001,15919.0,15920.564,0.015919
27,16068,16850174172,16068.0,16069.578,0.016068
28,16007,16786204753,16007.0,16008.572,0.016007
29,16078,16860660962,16078.0,16079.579,0.016078
30,16047,16828151913,16047.0,16048.576,0.016047
