timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,103164,11207060,0,101456
2,103164,11207060,0,101464
3,103176,11207060,0,101464
4,103184,11207060,0,101476
5,103192,11207060,0,101496
6,103192,11207060,0,101504
7,103196,11207060,0,101556
8,103196,11207060,0,101568
9,103204,11207060,0,101584
10,103208,11207060,0,101592
11,103236,11207060,0,101604
12,103236,11207060,0,101608
13,103244,11207060,0,101620
14,103244,11207060,0,101628
15,103248,11207060,0,101644
16,103248,11207060,0,101664
17,103268,11207060,0,101692
18,103268,11207060,0,101704
19,103268,11207060,0,101732
20,103268,11207060,0,101736
21,103268,11207060,0,101744
22,103268,11207060,0,101744
23,103276,11207060,0,101748
24,103276,11207060,0,101760
25,103276,11207060,0,101760
26,103276,11207060,0,101760
27,103276,11207060,0,101776
28,103276,11207060,0,101776
29,103276,11207060,0,101852
30,103356,11207060,0,0
