timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,159,210,278,392,95,1000,166,37
2,177,260,416,738,97,1209,191,62
3,169,237,381,744,92,2565,181,63
4,159,210,277,362,95,833,166,34
5,159,209,275,385,87,1080,165,36
6,158,210,273,355,89,766,165,34
7,159,210,275,361,97,818,166,34
8,159,210,275,351,95,682,166,33
9,159,208,271,365,95,1029,165,35
10,159,208,275,360,93,721,165,34
11,159,209,272,353,95,663,165,33
12,158,209,272,350,91,1041,165,35
13,159,209,275,368,99,676,165,34
14,159,208,271,350,93,685,165,33
15,159,208,271,368,98,709,165,33
16,158,208,273,353,96,1066,165,35
17,159,208,271,341,92,670,165,33
18,158,209,274,357,92,708,165,34
19,159,208,270,356,96,626,165,33
20,159,208,271,344,94,1044,165,34
21,159,207,270,342,98,610,165,32
22,159,209,270,350,98,726,165,33
23,159,208,268,346,96,939,165,33
24,159,209,271,359,93,666,165,33
25,160,210,273,347,95,679,166,33
26,160,209,272,351,97,745,166,33
27,159,208,268,346,97,1085,165,34
28,159,210,270,342,98,725,166,33
29,159,208,268,340,96,682,165,32
30,159,209,273,353,97,748,166,34
