timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,514340,7545444,0,2768400
2,514340,7545444,0,2768400
3,514340,7545444,0,2768400
4,514340,7545444,0,2768400
5,514340,7545444,0,2769288
6,514340,7545444,0,2769288
7,514340,7545444,0,2769288
8,514340,7545444,0,2769436
9,514340,7545444,0,2772340
10,514340,7545444,0,2772340
11,514340,7545444,0,2772352
12,514340,7545444,0,2772352
13,514340,7545444,0,2772416
14,514340,7545444,0,2772420
15,514352,7545444,0,2772420
16,514356,7545444,0,2772420
17,514356,7545444,0,2772436
18,514356,7545444,0,2772436
19,514356,7545444,0,2772436
20,514356,7545444,0,0
21,514652,7545444,0,0
22,514652,7545444,0,0
23,514652,7545444,0,0
24,514652,7545444,0,0
25,514652,7545444,0,0
26,514652,7545444,0,0
27,514652,7545444,0,0
28,514652,7545444,0,0
29,514652,7545444,0,0
30,514652,7545444,0,0
