timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,1775615,2340863,2785279,3028991,1848,3053567,1701585,508243
2,1564671,2179071,2893823,3110911,2334,3123199,1480744,583942
3,1540095,2473983,3006463,3461119,3430,3844095,1579234,675171
4,1941503,2580479,2924543,3139583,8464,3332095,1853758,562901
5,1801215,2557951,2818047,3106815,13808,3112959,1807279,519003
6,1662975,2314239,2865151,2936831,12312,3129343,1602474,577464
7,1663999,2330623,2930687,2965503,1659,3207167,1640358,561060
8,2029567,2615295,3344383,3559423,8028,3622911,1969710,564377
9,1553407,2506751,2863103,3143679,8320,3604479,1675079,597257
10,1661951,2686975,3158015,3346431,18528,3467263,1704546,671198
11,1735679,2533375,2815999,2998271,1910,3334143,1695419,641213
12,1849343,2947071,3196927,3227647,1572,3368959,1780686,803096
13,2046975,2574335,3084287,3311615,651264,3540991,1963764,522616
14,1939455,2748415,3053567,3405823,15472,3559423,1938598,650120
15,1685503,2691071,3024895,3213311,2230,3297279,1698881,682531
16,2069503,2494463,2922495,3143679,666624,3358719,2007033,444147
17,1707007,2752511,3356671,3536895,4364,3545087,1717366,732096
18,1577983,2482175,3160063,3274751,1549,3713023,1595860,678813
19,1939455,2519039,2949119,3330047,16576,3411967,1832481,571721
20,1858559,2455551,2787327,3057663,4568,3315711,1717792,655056
21,1828863,2574335,3063807,3153919,14520,3411967,1758854,677641
22,1776639,2480127,3071999,3180543,310784,3313663,1771763,574989
23,1646591,2361343,2719743,3104767,10552,3360767,1609108,565339
24,1817599,2686975,2959359,3104767,13024,3487743,1827114,626218
25,1745919,2519039,3039231,3381247,5204,3686399,1720353,623909
26,1513471,2727935,3143679,3403775,1723,3545087,1607736,737557
27,1805311,2547711,2922495,3272703,3324,3452927,1774732,553092
28,1651711,2494463,2955263,3194879,4908,3201023,1732519,562826
29,1555455,2195455,2723839,2871295,1976,3139583,1564069,472624
30,1587199,2297855,2701311,2936831,5416,3092479,1556151,558254
