timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,73535,78911,109951,2686975,67200,5791743,86934,182956
2,108031,131839,310015,2977791,82432,5484543,124127,177034
3,102015,121663,554495,3698687,81216,4509695,121188,202370
4,97215,184703,304895,2859007,79168,5480447,125096,205592
5,99647,112447,1096703,3393535,75648,5492735,122241,230523
6,73279,101887,279295,3317759,67904,5459967,97615,189120
7,72767,82175,113343,2758655,69312,5541887,89304,180497
8,72959,77759,116671,3385343,68928,5566463,91893,203608
9,73791,81727,110015,2539519,68608,5451775,85795,143789
10,74239,236927,2320383,5451775,43232,6377471,192417,485104
11,72191,82751,117119,3735551,67200,5468159,90874,205754
12,72703,79167,112639,2154495,67520,6447103,84643,135486
13,72511,80127,84351,2525183,67968,4489215,82751,137521
14,72255,84415,115327,2975743,68160,5378047,88157,157524
15,72447,74815,76415,2332671,68160,4354047,80803,132803
16,2846719,4911103,6070271,6070271,809984,6070271,3004749,1222325
17,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0
