timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,24543,27727,36543,41631,193,44383,23871,5736
2,24159,27759,32079,35743,189,37951,23827,4970
3,24079,27759,34239,36287,196,37887,23431,5485
4,26239,31423,38463,47391,187,55007,26083,5934
5,26991,29823,33567,36799,227,40607,26306,5571
6,28175,31503,34015,36447,216,39007,27484,5647
7,27439,30591,39711,54207,183,58175,26885,6104
8,27791,30383,34271,42943,174,49407,27016,5517
9,28975,32959,39071,44703,194,48191,28278,6502
10,33055,36959,41407,45535,219,50047,32317,6798
11,27807,30495,35999,55519,157,58207,27010,6104
12,29327,39487,47135,57855,191,63935,30525,8249
13,29231,36671,52863,68031,234,71359,29473,8125
14,28575,31551,35167,38399,225,42559,27799,5693
15,28719,30991,33503,35135,207,37791,27570,5754
16,27695,31167,36383,40447,206,45311,26943,6040
17,27199,29615,32511,35359,241,38495,26339,5340
18,29839,32319,40031,47359,160,51423,28626,6438
19,29775,33023,44479,53503,224,56799,28998,6700
20,30239,153727,159871,160127,240,160255,56519,51927
21,146559,152703,158207,158591,139776,158591,146983,4246
22,146559,149887,151039,151167,139008,151295,146366,2568
23,145663,149759,150655,150911,138624,150911,145534,2981
24,146175,149375,151935,152063,141056,152191,146614,2143
25,148223,151423,152959,153215,141568,153343,147452,3134
26,145407,154111,156927,157311,140032,157311,146591,4385
27,146815,151679,153471,153855,141312,153855,146895,3148
28,150783,158591,161279,161663,143616,161791,151112,3930
29,145151,148607,151551,151935,141568,151935,145310,2275
30,149247,162815,165375,165503,143232,165631,152228,6395
