timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,101432,11207060,0,102476
2,101432,11207060,0,102480
3,101432,11207060,0,102480
4,101436,11207060,0,102488
5,101464,11207060,0,102512
6,101472,11207060,0,102516
7,101476,11207060,0,102516
8,101476,11207060,0,102524
9,101476,11207060,0,102524
10,101476,11207060,0,102532
11,101480,11207060,0,102548
12,101500,11207060,0,102548
13,101500,11207060,0,102552
14,101500,11207060,0,102576
15,101500,11207060,0,102580
16,101500,11207060,0,102580
17,101500,11207060,0,102580
18,101504,11207060,0,102580
19,101504,11207060,0,102588
20,101504,11207060,0,102592
21,101504,11207060,0,102592
22,101504,11207060,0,102604
23,101504,11207060,0,102612
24,101504,11207060,0,102628
25,101584,11207060,0,0
26,101584,11207060,0,0
27,101584,11207060,0,0
28,101584,11207060,0,0
29,101584,11207060,0,0
30,101584,11207060,0,0
