timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,113244,10634708,0,111476
2,113244,10634708,0,111496
3,113260,10634708,0,111520
4,113268,10634708,0,111524
5,113276,10634708,0,111552
6,113276,10634708,0,111564
7,113280,10634708,0,111628
8,113280,10634708,0,111668
9,113284,10634708,0,111672
10,113292,10634708,0,111676
11,113316,10634708,0,111688
12,113320,10634708,0,111708
13,113332,10634708,0,111716
14,113332,10634708,0,111732
15,113332,10634708,0,111744
16,113332,10634708,0,111752
17,113356,10634708,0,111772
18,113360,10634708,0,111816
19,113360,10634708,0,111848
20,113360,10634708,0,111868
21,113364,10634708,0,111872
22,113364,10634708,0,111876
23,113364,10634708,0,111880
24,113364,10634708,0,111888
25,113364,10634708,0,111908
26,113368,10634708,0,111912
27,113368,10634708,0,111916
28,113368,10634708,0,111920
29,113368,10634708,0,111944
30,113468,10634708,0,0
