timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,101256,11207060,0,0
2,101256,11207060,0,0
3,101256,11207060,0,0
4,101256,11207060,0,0
5,101256,11207060,0,0
6,101256,11207060,0,0
7,101256,11207060,0,0
8,101256,11207060,0,0
9,101256,11207060,0,0
10,101256,11207060,0,0
11,101256,11207060,0,0
12,101256,11207060,0,0
13,101260,11207060,0,0
14,101320,11207060,0,0
15,101320,11207060,0,0
16,101320,11207060,0,0
17,101320,11207060,0,0
18,101320,11207060,0,0
19,101320,11207060,0,0
20,101320,11207060,0,0
21,101320,11207060,0,0
22,101324,11207060,0,0
23,101324,11207060,0,0
24,101324,11207060,0,0
25,101324,11207060,0,0
26,101328,11207060,0,0
27,101332,11207060,0,0
28,101332,11207060,0,0
29,101332,11207060,0,0
30,101332,11207060,0,0
