timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,4,1,24,1
2,4,1,24,1
3,4,1,24,1
4,4,1,24,1
5,4,1,24,1
6,4,1,24,1
7,4,1,24,1
8,4,1,24,1
9,4,1,24,1
10,4,1,24,1
11,4,1,24,1
12,4,1,24,1
13,4,1,24,1
14,4,1,24,1
15,4,1,24,1
16,4,1,24,1
17,4,1,24,1
18,4,1,24,1
19,4,1,24,1
20,4,1,24,1
21,4,1,0,0
22,4,1,0,0
23,4,1,0,0
24,4,1,0,0
25,4,1,0,0
26,4,1,0,0
27,4,1,0,0
28,4,1,0,0
29,4,1,0,0
30,4,1,0,0
