timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,199.6,318.1,517.7,4.3,0.3,4.6
2,200.5,322.2,522.7,4.3,0.3,4.6
3,201.3,326.5,527.8,4.3,0.3,4.6
4,202.2,330.8,533.0,4.3,0.3,4.6
5,202.9,335.2,538.1,4.3,0.3,4.6
6,203.6,339.6,543.3,4.3,0.3,4.6
7,204.4,343.8,548.3,4.4,0.3,4.7
8,205.3,348.1,553.4,4.4,0.3,4.7
9,206.1,352.4,558.6,4.4,0.3,4.7
10,206.9,356.8,563.7,4.4,0.3,4.7
11,207.7,361.1,568.8,4.4,0.3,4.8
12,208.5,365.5,574.0,4.4,0.3,4.8
13,209.3,369.8,579.1,4.4,0.3,4.8
14,210.1,374.1,584.3,4.4,0.3,4.8
15,210.8,378.5,589.3,4.4,0.3,4.8
16,211.6,382.9,594.5,4.4,0.3,4.8
17,212.3,387.3,599.6,4.4,0.3,4.8
18,213.1,391.6,604.7,4.5,0.3,4.8
19,213.9,395.9,609.8,4.5,0.3,4.8
20,214.8,400.1,614.8,4.5,0.3,4.8
21,214.8,400.1,614.9,0.0,0.0,0.0
22,214.8,400.1,614.9,0.0,0.0,0.0
23,214.8,400.2,614.9,0.0,0.0,0.0
24,214.8,400.2,614.9,0.0,0.0,0.0
25,214.8,400.2,614.9,0.0,0.0,0.0
26,214.8,400.2,614.9,0.0,0.0,0.0
27,214.8,400.2,614.9,0.0,0.0,0.0
28,214.8,400.2,614.9,0.0,0.0,0.0
29,214.8,400.2,614.9,0.0,0.0,0.0
30,214.8,400.3,615.0,0.0,0.0,0.0
