timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,27,0,23,5
2,27,0,23,5
3,27,0,23,5
4,27,0,23,5
5,27,0,23,5
6,27,0,23,5
7,27,0,23,5
8,27,0,23,5
9,27,0,23,5
10,27,0,23,5
11,27,0,23,5
12,27,0,23,5
13,27,0,23,5
14,27,0,23,5
15,27,0,23,5
16,27,0,23,5
17,27,0,23,5
18,27,0,23,5
19,27,0,23,5
20,27,0,23,5
21,27,0,23,5
22,27,0,0,0
23,27,0,0,0
24,27,0,0,0
25,27,0,0,0
26,27,0,0,0
27,27,0,0,0
28,27,0,0,0
29,27,0,0,0
30,27,0,0,0
