timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,366416,8414188,0,617412
2,366416,8414188,0,617412
3,366416,8414188,0,617412
4,366416,8414188,0,618976
5,366416,8414188,0,618976
6,366416,8414188,0,618976
7,366416,8414188,0,624180
8,366416,8414188,0,621592
9,366416,8414188,0,621592
10,366416,8414188,0,621600
11,366416,8414188,0,621600
12,366416,8414188,0,621600
13,366416,8414188,0,621616
14,366416,8414188,0,621680
15,395348,8414188,0,621680
16,395428,8414188,0,621680
17,395428,8414188,0,621680
18,395392,8414188,0,0
19,395392,8414188,0,0
20,395392,8414188,0,0
21,395392,8414188,0,0
22,395392,8414188,0,0
23,395392,8414188,0,0
24,395392,8414188,0,0
25,395392,8414188,0,0
26,395392,8414188,0,0
27,395392,8414188,0,0
28,395392,8414188,0,0
29,395392,8414188,0,0
30,395392,8414188,0,0
