timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,1574,2605,3779,4747,111,6099,1702,673
2,1972,3419,5459,8327,114,12223,2181,987
3,1964,3339,5347,8071,135,10479,2154,954
4,1616,2751,3823,5087,145,6235,1764,702
5,1586,2805,4267,4943,107,7095,1770,778
6,1657,2813,3703,4607,118,7203,1796,707
7,1571,2603,3733,4791,134,7143,1699,671
8,1561,2651,3699,4639,124,6359,1710,675
9,1586,2777,4243,4755,135,6111,1759,764
10,1594,2743,3787,5111,100,6799,1738,708
11,1570,2611,3751,5583,133,8175,1700,681
12,1540,2569,3675,4463,107,5379,1673,653
13,1545,2563,3697,4651,166,6475,1671,658
14,1548,2611,3801,4947,128,6991,1686,686
15,1544,2597,3701,4515,108,6511,1680,661
16,1545,2563,3671,4611,88,6571,1670,661
17,1551,2561,3715,4971,117,6095,1679,658
18,1551,2563,3677,4523,126,6443,1676,652
19,1569,2681,3927,5055,132,6303,1713,712
20,1580,2619,3845,5079,161,6823,1715,683
21,1580,2627,3743,4907,117,7255,1710,675
22,1581,2637,3755,4727,100,5855,1714,674
23,1576,2627,3743,4751,157,5819,1712,669
24,1587,2751,3881,5199,89,7843,1744,721
25,1459,2411,3631,5979,127,9759,1572,668
26,928,1657,2731,4695,94,7567,978,571
27,596,1094,1177,1250,90,1523,607,336
28,604,1116,1190,1294,94,1969,619,337
29,612,1121,1176,1245,91,1708,625,335
30,635,1128,1222,1469,95,2027,642,339
