timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,111680,10634708,0,110060
2,111696,10634708,0,110092
3,111696,10634708,0,110100
4,111704,10634708,0,110136
5,111704,10634708,0,110136
6,111704,10634708,0,110144
7,111708,10634708,0,110148
8,111740,10634708,0,110180
9,111740,10634708,0,110180
10,111748,10634708,0,110184
11,111756,10634708,0,110192
12,111756,10634708,0,110196
13,111756,10634708,0,110212
14,111756,10634708,0,110216
15,111796,10634708,0,110220
16,111804,10634708,0,110228
17,111804,10634708,0,110288
18,111804,10634708,0,110288
19,111804,10634708,0,110292
20,111804,10634708,0,110300
21,111812,10634708,0,110304
22,111812,10634708,0,110308
23,111812,10634708,0,110312
24,111812,10634708,0,110340
25,111816,10634708,0,110348
26,111816,10634708,0,110360
27,111816,10634708,0,0
28,111872,10634708,0,0
29,111872,10634708,0,0
30,111880,10634708,0,0
