timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,105000,11410860,0,105160
2,105012,11410860,0,105160
3,105040,11410860,0,105160
4,105040,11410860,0,105172
5,105040,11410860,0,105184
6,105040,11410860,0,105188
7,105040,11410860,0,105192
8,105040,11410860,0,105196
9,105044,11410860,0,105196
10,105044,11410860,0,105196
11,105044,11410860,0,105200
12,105044,11410860,0,105200
13,105044,11410860,0,105200
14,105044,11410860,0,105204
15,105116,11410860,0,0
16,105116,11410860,0,0
17,105116,11410860,0,0
18,105116,11410860,0,0
19,105116,11410860,0,0
20,105116,11410860,0,0
21,105116,11410860,0,0
22,105116,11410860,0,0
23,105116,11410860,0,0
24,105116,11410860,0,0
25,105116,11410860,0,0
26,105116,11410860,0,0
27,105116,11410860,0,0
28,105180,11410860,0,0
29,105180,11410860,0,0
30,105180,11410860,0,0
