timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,284,360,408,475,248,499,298,37
2,289,359,399,462,257,485,303,33
3,285,355,390,447,257,1073,297,34
4,351,485,565,829,255,1141,366,77
5,394,547,670,985,290,3381,421,110
6,384,570,812,1318,289,2481,423,125
7,388,535,630,1040,282,2519,414,94
8,469,1992,2311,2587,302,2997,974,759
9,1944,2285,2407,2475,1798,2475,2001,149
10,1935,2239,2375,3839,1799,3839,1977,152
11,1930,2030,2331,2359,1849,2359,1958,110
12,1941,2040,2333,2367,1810,2367,1963,105
13,1944,2279,2381,2429,1851,2429,1989,136
14,1941,2028,2313,2391,1852,2391,1960,93
15,1941,2029,2341,2373,1839,2373,1954,94
16,1937,2034,2345,2417,1810,2417,1955,95
17,1951,2037,2347,4155,1843,4155,1968,134
18,1955,2022,2279,2333,1852,2333,1960,68
19,1949,2028,2311,2375,1833,2375,1966,94
20,1937,2031,2315,2347,1828,2347,1959,98
21,1961,2089,2367,2401,1840,2401,1988,110
22,1951,2039,2337,2525,1825,2525,1967,91
23,1940,2023,2313,2375,1843,2375,1955,76
24,1926,2075,2317,2401,1796,2401,1954,118
25,1946,2030,2393,2469,1816,2469,1962,96
26,1947,2024,2327,2495,1840,2495,1959,87
27,1945,2034,2349,4315,1823,4315,1971,149
28,1943,2167,2311,2331,1824,2331,1972,114
29,1946,2031,2317,2345,1820,2345,1962,95
30,1943,2253,2321,2403,1823,2403,1977,122
