timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,3.9,0.3,4.3,5.4,0.4,5.8
2,3.9,0.3,4.3,5.4,0.4,5.8
3,3.9,0.3,4.3,5.4,0.4,5.8
4,3.9,0.3,4.3,5.5,0.4,5.9
5,4.0,0.3,4.3,5.5,0.4,5.9
6,4.0,0.3,4.3,5.5,0.4,5.9
7,4.0,0.3,4.3,5.5,0.4,5.9
8,4.0,0.3,4.3,5.5,0.4,5.9
9,4.0,0.3,4.3,5.5,0.4,5.9
10,4.0,0.3,4.3,5.5,0.4,5.9
11,4.0,0.3,4.3,5.5,0.4,5.9
12,4.0,0.3,4.3,5.6,0.4,5.9
13,4.0,0.3,4.3,5.6,0.4,5.9
14,4.0,0.3,4.3,5.6,0.4,5.9
15,4.0,0.4,4.4,5.6,0.4,5.9
16,4.1,0.4,4.4,5.6,0.4,5.9
17,4.1,0.4,4.4,5.6,0.4,5.9
18,4.1,0.4,4.4,5.6,0.4,5.9
19,4.1,0.4,4.4,5.6,0.4,5.9
20,4.1,0.4,4.4,5.6,0.4,5.9
21,4.1,0.4,4.4,5.6,0.4,6.0
22,4.1,0.4,4.4,5.6,0.4,6.0
23,4.1,0.4,4.4,5.6,0.4,6.0
24,4.1,0.4,4.4,5.6,0.4,6.0
25,4.1,0.4,4.5,5.6,0.4,6.0
26,4.1,0.4,4.5,5.6,0.4,6.0
27,4.1,0.4,4.5,5.6,0.4,6.0
28,4.1,0.4,4.5,5.6,0.4,6.0
29,4.1,0.4,4.5,5.6,0.4,6.0
30,4.1,0.4,4.5,0.0,0.0,0.0
