timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,90847,1497612795,90847.0,1428.235,0.090847
2,94213,1553101305,94213.0,1481.153,0.094213
3,92123,1518647655,92123.0,1448.295,0.092123
4,78037,1286439945,78037.0,1226.845,0.078037
5,74268,1224307980,74268.0,1167.591,0.074268
6,74510,1228297350,74510.0,1171.396,0.074510
7,69081,1138800285,69081.0,1086.045,0.069081
8,69577,1146976845,69577.0,1093.842,0.069577
9,63640,1049105400,63640.0,1000.505,0.063640
10,71361,1176386085,71361.0,1121.889,0.071361
11,77072,1270531920,77072.0,1211.674,0.077072
12,71504,1178743440,71504.0,1124.137,0.071504
13,6193,102091605,6193.0,97.362,0.006193
14,4464,73589040,4464.0,70.180,0.004464
15,4456,73457160,4456.0,70.054,0.004456
16,4534,74742990,4534.0,71.280,0.004534
17,4538,74808930,4538.0,71.343,0.004538
18,4568,75303480,4568.0,71.815,0.004568
19,4499,74166015,4499.0,70.730,0.004499
20,4480,73852800,4480.0,70.432,0.004480
21,4509,74330865,4509.0,70.887,0.004509
22,4640,76490400,4640.0,72.947,0.004640
23,4599,75814515,4599.0,72.302,0.004599
24,4607,75946395,4607.0,72.428,0.004607
25,4445,73275825,4445.0,69.881,0.004445
26,4572,75369420,4572.0,71.878,0.004572
27,4620,76160700,4620.0,72.633,0.004620
28,4617,76111245,4617.0,72.585,0.004617
29,4506,74281410,4506.0,70.840,0.004506
30,4258,70193130,4258.0,66.941,0.004258
