syscall_name,count,errors,total_time_us,avg_time_us,pct_time
shutdown,82091,0,2030215,24,0.55
accept,82073,0,390495,4,0.11
futex,45119,0,185188213,4104,50.39
restart_syscall,6,0,1191803,198633,0.32
