timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,108544,11410860,0,107080
2,108556,11410860,0,107096
3,108560,11410860,0,107096
4,108560,11410860,0,107100
5,108560,11410860,0,107116
6,108560,11410860,0,107116
7,108560,11410860,0,107132
8,108564,11410860,0,107132
9,108564,11410860,0,107136
10,108568,11410860,0,107136
11,108568,11410860,0,107136
12,108568,11410860,0,107136
13,108568,11410860,0,107136
14,108568,11410860,0,107136
15,108636,11410860,0,0
16,108636,11410860,0,0
17,108636,11410860,0,0
18,108636,11410860,0,0
19,108636,11410860,0,0
20,108636,11410860,0,0
21,108636,11410860,0,0
22,108636,11410860,0,0
23,108636,11410860,0,0
24,108636,11410860,0,0
25,108636,11410860,0,0
26,108636,11410860,0,0
27,108636,11410860,0,0
28,108716,11410860,0,0
29,108716,11410860,0,0
30,108716,11410860,0,0
