timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,1298,2149,3155,3931,103,6179,1395,568
2,1713,2987,4831,8207,103,12191,1885,897
3,1270,2081,2989,3877,86,6175,1357,546
4,1281,2133,3173,4835,87,5799,1379,579
5,1758,3295,3655,3881,107,4563,1987,950
6,2887,3309,3571,3957,1923,5143,2887,321
7,2431,3345,3653,4359,114,5711,2190,952
8,1283,2159,3297,4073,100,6211,1390,596
9,1266,2087,3047,3841,100,4975,1353,550
10,1266,2079,2987,4135,97,6203,1354,547
11,1270,2057,3037,5415,116,6383,1361,560
12,1264,2057,2981,4427,110,5459,1350,546
13,1268,2059,2873,3681,95,5831,1348,530
14,1267,2093,2947,3689,88,5931,1356,545
15,1254,2065,3023,3903,80,5199,1344,548
16,1269,2061,2965,6795,83,8591,1356,574
17,1271,2053,2931,3643,94,5167,1351,527
18,1261,2057,2945,3873,106,4943,1348,534
19,1260,2057,2927,3721,103,5211,1343,533
20,1000,1729,2609,3361,82,4223,1042,532
21,578,985,1109,1255,67,1941,574,322
22,557,995,1096,1178,67,2007,586,317
23,621,1007,1085,1135,68,1424,596,312
24,617,1055,1090,1152,66,2019,595,310
25,652,1078,1136,1447,68,1865,629,321
26,602,1076,1100,1173,74,1259,615,323
27,741,1063,1110,1154,74,2203,734,260
28,660,969,1077,1121,72,2201,657,227
29,836,1076,1136,1153,73,1214,680,376
30,710,1064,1116,1180,74,2211,679,300
