timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,505084,7223844,0,2722212
2,505084,7223844,0,2722212
3,505084,7223844,0,2722220
4,505452,7223844,0,2722220
5,505452,7223844,0,2722228
6,505452,7223844,0,2722228
7,505452,7223844,0,2722292
8,505452,7223844,0,2722296
9,505452,7223844,0,2728720
10,505452,7223844,0,2728748
11,505452,7223844,0,2728748
12,505452,7223844,0,2728812
13,505452,7223844,0,2728812
14,505452,7223844,0,2728812
15,505452,7223844,0,2728812
16,505452,7223844,0,2728812
17,505452,7223844,0,2728812
18,505452,7223844,0,2728812
19,505452,7223844,0,2728812
20,505452,7223844,0,2729784
21,505452,7223844,0,0
22,505452,7223844,0,0
23,505452,7223844,0,0
24,505452,7223844,0,0
25,505452,7223844,0,0
26,505452,7223844,0,0
27,505452,7223844,0,0
28,505452,7223844,0,0
29,505452,7223844,0,0
30,505452,7223844,0,0
