timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,500172,7554456,0,625964
2,500172,7554456,0,625964
3,500172,7554456,0,625964
4,500172,7554456,0,625964
5,500172,7554456,0,625964
6,500172,7554456,0,625964
7,500172,7554456,0,625964
8,500172,7554456,0,625964
9,500172,7554456,0,625964
10,500172,7554456,0,625964
11,500172,7554456,0,625964
12,500172,7554456,0,625964
13,500172,7554456,0,625964
14,500172,7554456,0,626028
15,500172,7554456,0,626028
16,500172,7554456,0,626028
17,500172,7554456,0,626416
18,500172,7554456,0,626484
19,500172,7554456,0,626484
20,500172,7554456,0,626484
21,500172,7554456,0,626484
22,500312,7554456,0,627976
23,500312,7554456,0,0
24,500312,7554456,0,0
25,500312,7554456,0,0
26,500312,7554456,0,0
27,500312,7554456,0,0
28,500312,7554456,0,0
29,500312,7554456,0,0
30,500312,7554456,0,0
