timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,70539,295981644,70539.0,282.270,0.070539
2,60685,254634260,60685.0,242.838,0.060685
3,55223,231715708,55223.0,220.981,0.055223
4,51815,217415740,51815.0,207.344,0.051815
5,51817,217424132,51817.0,207.352,0.051817
6,54259,227670764,54259.0,217.124,0.054259
7,55254,231845784,55254.0,221.105,0.055254
8,68481,287346276,68481.0,274.035,0.068481
9,71337,299330052,71337.0,285.463,0.071337
10,71607,300462972,71607.0,286.544,0.071607
11,71731,300983276,71731.0,287.040,0.071731
12,71544,300198624,71544.0,286.292,0.071544
13,71641,300605636,71641.0,286.680,0.071641
14,71766,301130136,71766.0,287.180,0.071766
15,71285,299111860,71285.0,285.255,0.071285
16,71693,300823828,71693.0,286.888,0.071693
17,71638,300593048,71638.0,286.668,0.071638
18,71535,300160860,71535.0,286.256,0.071535
19,71711,300899356,71711.0,286.960,0.071711
20,71650,300643400,71650.0,286.716,0.071650
21,71644,300618224,71644.0,286.692,0.071644
22,71650,300643400,71650.0,286.716,0.071650
23,71532,300148272,71532.0,286.244,0.071532
24,71614,300492344,71614.0,286.572,0.071614
25,71431,299724476,71431.0,285.840,0.071431
26,71142,298511832,71142.0,284.683,0.071142
27,71083,298264268,71083.0,284.447,0.071083
28,71504,300030784,71504.0,286.132,0.071504
29,71579,300345484,71579.0,286.432,0.071579
30,71608,300467168,71608.0,286.548,0.071608
