timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,107900,11410860,0,106640
2,107900,11410860,0,106640
3,107900,11410860,0,106648
4,107908,11410860,0,106668
5,107932,11410860,0,106672
6,107932,11410860,0,106672
7,107944,11410860,0,106676
8,107944,11410860,0,106680
9,107944,11410860,0,106688
10,107944,11410860,0,106700
11,107968,11410860,0,106700
12,107968,11410860,0,106708
13,107968,11410860,0,106728
14,107968,11410860,0,106728
15,107968,11410860,0,106740
16,107968,11410860,0,106740
17,107980,11410860,0,106740
18,107980,11410860,0,106744
19,107980,11410860,0,106744
20,107980,11410860,0,106748
21,107980,11410860,0,106748
22,107980,11410860,0,106760
23,107980,11410860,0,106780
24,108036,11410860,0,0
25,108036,11410860,0,0
26,108036,11410860,0,0
27,108036,11410860,0,0
28,108036,11410860,0,0
29,108036,11410860,0,0
30,108036,11410860,0,0
