timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,507556,7554456,0,2711636
2,507556,7554456,0,2711672
3,507556,7554456,0,2711672
4,507556,7554456,0,2711672
5,513256,7554456,0,2714192
6,513404,7554456,0,0
7,513404,7554456,0,0
8,513404,7554456,0,0
9,513404,7554456,0,0
10,513404,7554456,0,0
11,513404,7554456,0,0
12,513404,7554456,0,0
13,513404,7554456,0,0
14,513404,7554456,0,0
15,513404,7554456,0,0
16,513404,7554456,0,0
17,513404,7554456,0,0
18,513404,7554456,0,0
19,513404,7554456,0,0
20,513404,7554456,0,0
21,513404,7554456,0,0
22,513404,7554456,0,0
23,513404,7554456,0,0
24,513404,7554456,0,0
25,513404,7554456,0,0
26,513404,7554456,0,0
27,513404,7554456,0,0
28,513412,7554456,0,0
29,513412,7554456,0,0
30,513412,7554456,0,0
