timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,4279,10807,2068479,2265087,206,4988927,110286,366682
2,4575,1014783,2075647,2463743,178,3739647,138786,397491
3,23151,1027071,2089983,2281471,192,2938879,147918,384514
4,5311,18271,2061311,2109439,161,4349951,111727,365088
5,19007,1023999,2093055,2285567,183,2928639,154281,425273
6,9119,1015295,2081791,2277375,199,4403199,144054,416650
7,12055,28991,2089983,2267135,209,2533375,139720,422522
8,8799,18751,2071551,2297855,197,4337663,105502,356222
9,6499,215551,2082815,2279423,206,2885631,133087,404560
10,4859,16207,2077695,2109439,182,2310143,101037,357719
11,3765,10447,2063359,2254847,182,2914303,108689,371211
12,4171,14639,2077695,2265087,201,2516991,110927,366083
13,1765,7235,2052095,2242559,191,2906111,100808,356314
14,3509,15007,2071551,2297855,175,3756031,101129,359692
15,4887,14327,2056191,2107391,176,3391487,109513,359007
16,3851,10111,1235967,2097151,212,2303999,95335,319008
17,2999,13471,2050047,2101247,139,2303999,92681,332719
18,5091,23871,2045951,2123775,185,2873343,105157,347825
19,5035,13639,2061311,2258943,213,2920447,118532,377418
20,3229,12639,2061311,2242559,223,4395007,97354,343458
21,3499,13951,2070527,2265087,167,4390911,121003,392943
22,2443,9359,2052095,2105343,218,2500607,101946,346010
23,2955,10655,2062335,2103295,150,2910207,109041,358916
24,5723,204799,2085887,2287615,225,3760127,131328,405267
25,4195,9167,1273855,2277375,218,5419007,100674,347379
26,4151,10263,2065407,2277375,178,2908159,93582,343615
27,5107,13807,2076671,2244607,152,2910207,112814,385046
28,15551,26623,2049023,2113535,191,2531327,124646,354196
29,9911,18383,2075647,2109439,179,3751935,114223,359470
30,4643,208895,2075647,2101247,209,3715071,127292,392636
