timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,114,152,208,304,62,864,119,28
2,140,205,342,833,67,1329,151,57
3,113,148,201,295,63,973,117,28
4,113,149,203,296,62,807,118,26
5,114,151,226,298,53,975,119,29
6,114,153,216,278,59,612,119,28
7,113,150,206,310,59,590,118,26
8,113,149,201,300,64,909,118,26
9,113,149,201,278,62,672,118,25
10,113,149,200,267,62,672,118,24
11,113,149,199,298,59,917,118,26
12,113,150,201,274,65,638,118,25
13,114,149,200,288,65,652,118,25
14,114,150,201,285,63,1016,118,27
15,113,148,199,269,62,554,118,24
16,114,149,201,278,62,1033,118,27
17,114,149,201,276,65,562,118,25
18,113,148,198,273,64,543,118,24
19,114,150,199,265,63,1021,119,26
20,114,149,197,257,64,637,118,24
21,114,150,197,266,62,673,118,25
22,114,150,198,275,63,999,118,26
23,114,149,199,268,63,724,118,25
24,114,149,199,264,60,613,118,24
25,114,150,197,279,61,1065,119,27
26,115,151,199,271,63,621,119,25
27,114,149,200,275,64,990,119,26
28,114,150,197,273,63,691,119,25
29,114,150,198,265,60,665,119,25
30,114,150,197,266,64,1048,119,26
