timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,251903,364031,429055,470527,126,479487,237227,102632
2,245119,406271,507135,520191,161,521727,239833,120619
3,215551,410879,511999,522495,122,524287,232623,133902
4,246271,439807,557567,570367,96,572415,248883,131149
5,288767,478207,644607,671231,69,676351,282527,152283
6,303103,464639,591871,625663,90,631807,274170,144654
7,300799,422911,552959,580607,119,584703,267260,136010
8,260991,471039,615935,641023,184,644095,271358,152873
9,276479,475647,702975,733695,281,736767,287888,147416
10,314879,465663,588799,601087,241,603135,287649,148153
11,282879,564223,666623,673791,130,676351,297532,176286
12,303359,521215,681471,701951,162,707583,298229,169464
13,340479,498175,600063,618495,83,620543,310074,153734
14,296959,519167,606207,612351,97,614399,283782,149068
15,325887,519679,614399,625151,252,626687,297398,164710
16,303615,492543,599551,619007,70,622591,294121,159041
17,251263,486655,618495,639487,261,641023,265934,150360
18,262911,539647,740351,780287,275,784895,282378,178275
19,296447,511743,609791,628223,96,632319,291557,158009
20,251775,436735,508671,527871,201,530943,251965,132638
21,248447,396799,525311,550399,230,554495,245279,125985
22,215551,467455,566271,577535,78,581119,243173,144736
23,243839,403455,483071,580607,72,582655,238216,123392
24,208639,477183,577023,602111,90,605183,249860,156162
25,200191,510975,741375,776191,78,779775,238602,179242
26,246143,395775,463871,483583,176,486655,248989,110427
27,219903,450047,516863,525311,103,526847,239508,143171
28,247423,406015,516351,527359,83,528895,250691,113160
29,246527,408319,511743,525823,89,529407,234421,129263
30,244991,395263,461311,482047,71,487679,234480,118917
