timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,5531,7975,11271,14319,683,20543,5736,1766
2,5531,7923,11167,14663,574,23967,5690,1774
3,5291,7791,10879,13951,594,19599,5550,1721
4,5523,8343,11959,16127,769,20847,5825,1943
5,5967,8727,12231,15655,695,20447,6269,1899
6,5919,8479,11343,14327,972,22623,6143,1754
7,5943,8487,11855,15655,454,22143,6170,1826
8,6003,8663,11703,14175,622,19071,6257,1815
9,5803,8663,12007,15031,612,20639,6099,1913
10,5931,8863,12287,16023,814,24527,6242,1960
11,5883,8543,11687,14839,628,19583,6135,1866
12,5879,8679,12351,15943,803,19247,6176,1960
13,5835,8535,11679,14999,572,25487,6108,1855
14,6011,9023,12559,17135,711,22831,6364,2023
15,6271,9671,13703,18031,557,23391,6705,2215
16,6615,10031,15031,19375,803,24447,7026,2345
17,5899,8583,11815,15871,833,18911,6136,1897
18,5871,8559,11559,15479,668,20847,6141,1829
19,6419,9759,14215,19999,711,26895,6804,2316
20,6103,9279,13127,17807,626,23567,6501,2135
21,5943,8959,12895,17199,748,20191,6287,2064
22,5907,8431,11447,14383,703,18975,6117,1786
23,6011,9095,12631,16415,829,19983,6332,2087
24,6091,9039,12423,15767,644,21167,6414,1991
25,6363,9487,13311,17119,863,21183,6682,2140
26,6643,10423,15071,19103,781,24479,7100,2506
27,5943,8935,12607,16295,899,20559,6282,2038
28,5739,8551,11655,14839,840,18335,6050,1857
29,5979,9159,13151,16879,523,19247,6357,2143
30,6155,9471,13327,16703,847,21839,6553,2179
