timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,718,1111,1908,3719,84,5831,723,406
2,772,1238,2867,4447,87,5067,801,499
3,804,1276,2579,4115,91,5555,815,483
4,816,1343,2875,5399,94,6103,852,542
5,791,1249,3021,4527,95,5315,814,514
6,768,1212,2157,3841,92,4935,775,435
7,700,1099,1269,2975,86,6847,691,361
8,671,1096,1127,1244,79,2065,675,320
9,678,1099,1129,1189,78,1595,676,320
10,650,1100,1130,1176,77,1309,672,322
11,671,1094,1125,1175,80,1266,676,313
12,661,1097,1122,1176,80,1933,676,314
13,653,1097,1129,1196,82,2191,676,321
14,687,1096,1122,1168,97,1509,676,310
15,661,1097,1126,1238,87,2439,677,316
16,678,1096,1128,1195,75,1935,676,319
17,686,1099,1125,1179,77,1301,675,319
18,654,1099,1133,1228,66,2135,677,323
19,656,1098,1123,1164,79,1309,676,318
20,645,1098,1127,1182,81,1458,676,317
21,660,1098,1131,1229,77,1527,677,321
22,657,1102,1133,1194,77,1474,678,325
23,659,1106,1132,1188,90,1588,679,319
24,677,1100,1134,1179,94,1471,680,313
25,680,1104,1138,1199,89,1719,680,321
26,651,1105,1144,1245,90,3333,682,325
27,672,1105,1146,1193,92,1342,679,318
28,675,1108,1139,1355,87,1900,681,327
29,677,1103,1136,1231,95,2751,681,324
30,683,1100,1136,1216,96,1552,681,314
