timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,22585,13799435,22585.0,13.160,0.022585
2,26204,16010644,26204.0,15.269,0.026204
3,31409,19190899,31409.0,18.302,0.031409
4,35425,21644675,35425.0,20.642,0.035425
5,31852,19461572,31852.0,18.560,0.031852
6,37048,22636328,37048.0,21.588,0.037048
7,31227,19079697,31227.0,18.196,0.031227
8,36094,22053434,36094.0,21.032,0.036094
9,36688,22416368,36688.0,21.378,0.036688
10,39594,24191934,39594.0,23.071,0.039594
11,36227,22134697,36227.0,21.109,0.036227
12,35902,21936122,35902.0,20.920,0.035902
13,36556,22335716,36556.0,21.301,0.036556
14,36078,22043658,36078.0,21.022,0.036078
15,38815,23715965,38815.0,22.617,0.038815
16,37482,22901502,37482.0,21.841,0.037482
17,35430,21647730,35430.0,20.645,0.035430
18,34661,21177871,34661.0,20.197,0.034661
19,35088,21438768,35088.0,20.446,0.035088
20,9111,5566210,9111.0,5.308,0.009111
21,0,0,0.0,0.000,0.000000
22,0,0,0.0,0.000,0.000000
23,0,0,0.0,0.000,0.000000
24,0,0,0.0,0.000,0.000000
25,0,0,0.0,0.000,0.000000
26,0,0,0.0,0.000,0.000000
27,0,0,0.0,0.000,0.000000
28,0,0,0.0,0.000,0.000000
29,0,0,0.0,0.000,0.000000
30,0,0,0.0,0.000,0.000000
