timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,367,604,1626,3999,41,26735,425,627
2,329,485,1970,5835,35,7551,376,363
3,280,385,435,3487,39,23871,306,444
4,251,329,422,2309,36,23359,270,402
5,290,383,430,1426,35,3357,302,84
6,246,300,390,1542,35,23439,257,390
7,285,385,438,1328,35,24015,308,432
8,249,317,401,2659,36,23199,264,396
9,248,304,396,2002,36,23855,260,397
10,240,282,345,488,35,1373,240,42
11,249,310,410,1769,34,23519,263,392
12,255,314,395,836,34,23359,265,390
13,249,308,412,870,34,23391,261,385
14,252,313,396,2063,35,23487,264,395
15,243,291,370,539,32,3439,245,56
16,244,298,391,901,37,24511,254,400
17,257,318,412,1291,36,25247,269,423
18,267,322,413,980,40,24655,276,418
19,259,324,407,2069,36,24383,272,416
20,245,298,395,850,35,668159,322,6994
21,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0
