syscall_name,count,errors,total_time_us,avg_time_us,pct_time
write,18823,0,1983578,105,2.53
futex,8668,0,56030960,6464,71.54
shutdown,2147,0,199151,92,0.25
rt_sigreturn,88,0,6173,70,0.01
restart_syscall,7,0,4983621,711945,6.36
openat,5,0,523,104,0.00
