timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,516668,7547572,0,628668
2,516668,7547572,0,628676
3,516668,7547572,0,628676
4,516668,7547572,0,628680
5,516668,7547572,0,628680
6,516668,7547572,0,628680
7,516668,7547572,0,628680
8,516668,7547572,0,628680
9,516668,7547572,0,628680
10,516668,7547572,0,628680
11,516672,7547572,0,628680
12,516672,7547572,0,628680
13,516672,7547572,0,628680
14,516672,7547572,0,628756
15,516672,7547572,0,628756
16,516672,7547572,0,628756
17,516672,7547572,0,628756
18,516672,7547572,0,628756
19,516672,7547572,0,628756
20,516704,7547572,0,0
21,516704,7547572,0,0
22,516704,7547572,0,0
23,516704,7547572,0,0
24,516704,7547572,0,0
25,516704,7547572,0,0
26,516704,7547572,0,0
27,516704,7547572,0,0
28,516704,7547572,0,0
29,516704,7547572,0,0
30,516704,7547572,0,0
