timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,772,1074,1642,2345,70,4139,806,236
2,991,1632,2387,3567,92,7215,1096,429
3,884,1397,2251,3241,84,5351,958,365
4,1010,1546,2609,3947,70,7315,1084,415
5,1086,1810,4471,7339,75,14447,1230,705
6,964,1498,2509,3757,86,5503,1038,402
7,902,1391,2373,3643,76,6727,970,380
8,990,1838,2779,4227,73,7067,1122,509
9,784,1057,1541,2101,90,3511,813,211
10,790,1052,1538,2065,94,3663,816,209
11,786,1056,1555,2223,69,3891,813,217
12,792,1051,1504,1982,92,4203,817,202
13,792,1055,1523,2101,85,3201,816,207
14,795,1038,1471,2075,97,4691,817,196
15,795,1057,1487,2081,94,3799,820,202
16,789,1048,1521,1993,97,2993,812,204
17,790,1050,1486,1983,94,2945,813,200
18,791,1059,1489,2049,96,3621,818,201
19,789,1047,1488,2109,83,4003,812,205
20,830,1114,1556,2101,88,3021,856,215
21,935,1200,1633,2141,124,3191,957,207
22,929,1206,1652,2237,117,3317,953,215
23,933,1207,1657,2263,112,3167,957,214
24,934,1196,1635,2205,122,4155,956,209
25,935,1203,1651,2207,103,3799,957,211
26,940,1212,1886,2375,148,3659,967,228
27,928,1205,1668,2279,109,4111,953,216
28,934,1202,1717,2223,168,3999,958,216
29,937,1198,1656,3077,135,4583,958,226
30,938,1198,1654,2293,108,3511,956,213
