syscall_name,count,errors,total_time_us,avg_time_us,pct_time
futex,49361,0,251042262,5085,95.35
write,31854,0,320056,10,0.12
shutdown,15927,0,95381,5,0.04
restart_syscall,6,0,2635509,439251,1.00
openat,5,0,21,4,0.00
rt_sigreturn,1,0,2,2,0.00
