timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,33588,4405872312,33588.0,4201.767,0.033588
2,38480,5047575520,38480.0,4813.743,0.038480
3,36922,4843206428,36922.0,4618.842,0.036922
4,36710,4815397540,36710.0,4592.321,0.036710
5,37692,4944210408,37692.0,4715.166,0.037692
6,32899,4315493426,32899.0,4115.575,0.032899
7,33798,4433418852,33798.0,4228.038,0.033798
8,29216,3832379584,29216.0,3654.842,0.029216
9,37076,4863407224,37076.0,4638.107,0.037076
10,33294,4367307156,33294.0,4164.989,0.033294
11,38133,5002058142,38133.0,4770.334,0.038133
12,33163,4350123362,33163.0,4148.601,0.033163
13,42771,5610443154,42771.0,5350.536,0.042771
14,46181,6057746494,46181.0,5777.117,0.046181
15,45838,6012753812,45838.0,5734.209,0.045838
16,45760,6002522240,45760.0,5724.451,0.045760
17,46005,6034659870,46005.0,5755.100,0.046005
18,46311,6074799114,46311.0,5793.380,0.046311
19,46184,6058140016,46184.0,5777.493,0.046184
20,45552,5975238048,45552.0,5698.431,0.045552
21,45910,6022198340,45910.0,5743.216,0.045910
22,46094,6046334356,46094.0,5766.234,0.046094
23,46187,6058533538,46187.0,5777.868,0.046187
24,46246,6066272804,46246.0,5785.249,0.046246
25,46061,6042005614,46061.0,5762.106,0.046061
26,46048,6040300352,46048.0,5760.479,0.046048
27,46230,6064174020,46230.0,5783.247,0.046230
28,46201,6060369974,46201.0,5779.619,0.046201
29,46169,6056172406,46169.0,5775.616,0.046169
30,46188,6058664712,46188.0,5777.993,0.046188
