timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,62437,1019712645,62437.0,972.474,0.062437
2,47273,774910395,47273.0,739.012,0.047273
3,49717,814787610,49717.0,777.042,0.049717
4,45687,748550880,45687.0,713.874,0.045687
5,44816,736483860,44816.0,702.366,0.044816
6,37874,622110930,37874.0,593.291,0.037874
7,43539,715432515,43539.0,682.290,0.043539
8,48708,799687350,48708.0,762.641,0.048708
9,48041,789516105,48041.0,752.941,0.048041
10,66886,1095642555,66886.0,1044.886,0.066886
11,66888,1094719395,66888.0,1044.006,0.066888
12,68030,1114105755,68030.0,1062.494,0.068030
13,65814,1077624450,65814.0,1027.703,0.065814
14,66518,1090021170,66518.0,1039.525,0.066518
15,66342,1086740655,66342.0,1036.397,0.066342
16,67606,1107643635,67606.0,1056.331,0.067606
17,69295,1134662550,69295.0,1082.099,0.069295
18,66740,1092708225,66740.0,1042.088,0.066740
19,64255,1051710030,64255.0,1002.989,0.064255
20,64422,1054726785,64422.0,1005.866,0.064422
21,66254,1085273490,66254.0,1034.997,0.066254
22,66168,1083839295,66168.0,1033.630,0.066168
23,66607,1090070625,66607.0,1039.572,0.066607
24,65163,1066975140,65163.0,1017.547,0.065163
25,64623,1058683185,64623.0,1009.639,0.064623
26,65284,1069299525,65284.0,1019.763,0.065284
27,64809,1062194490,64809.0,1012.988,0.064809
28,66676,1091702640,66676.0,1041.129,0.066676
29,66099,1082273220,66099.0,1032.136,0.066099
30,66289,1084152510,66289.0,1033.928,0.066289
