timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,523376,7554456,0,637004
2,523384,7554456,0,637012
3,523388,7554456,0,637012
4,523388,7554456,0,637028
5,523400,7554456,0,637028
6,523400,7554456,0,637036
7,523404,7554456,0,637036
8,523404,7554456,0,637040
9,523404,7554456,0,637040
10,523404,7554456,0,637056
11,523408,7554456,0,637056
12,523408,7554456,0,637064
13,523408,7554456,0,637064
14,523408,7554456,0,637076
15,523408,7554456,0,637156
16,523412,7554456,0,637164
17,523412,7554456,0,637168
18,523416,7554456,0,637172
19,523424,7554456,0,637172
20,523424,7554456,0,0
21,523424,7554456,0,0
22,523424,7554456,0,0
23,523424,7554456,0,0
24,523424,7554456,0,0
25,523424,7554456,0,0
26,523424,7554456,0,0
27,523424,7554456,0,0
28,523424,7554456,0,0
29,523424,7554456,0,0
30,523424,7554456,0,0
