timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,9983,13063,16175,18143,80,20399,9697,2972
2,10023,13055,16799,18431,90,19967,9861,2953
3,9871,12551,15087,16703,92,18127,9550,2701
4,11583,15023,19391,21919,99,26207,11508,3289
5,12279,15263,19775,22863,90,26191,12053,3226
6,12103,14551,17087,19119,92,23231,11966,2560
7,13799,17055,19679,21487,112,25679,13648,3203
8,12407,17391,19823,21967,110,25167,12815,3167
9,12799,17375,20687,23119,105,26831,13050,3537
10,13511,15559,17951,20575,93,23327,12940,2934
11,12807,16207,19119,21247,97,24095,12737,3182
12,11423,14703,18031,21775,104,24575,11630,2741
13,10159,11399,14439,16447,92,18639,9994,1945
14,10151,11399,13287,15063,111,16655,10093,1577
15,10271,11543,13759,15767,88,19935,10158,1638
16,10119,11239,13599,15623,99,16911,10063,1434
17,10199,11223,13895,16591,108,19487,10010,1819
18,10191,11223,13815,15927,109,17759,10013,1795
19,10127,11199,14023,16087,109,19039,9994,1726
20,10087,11303,14119,16303,115,18063,9998,1774
21,10111,11327,14967,18175,117,19951,9973,1940
22,10079,11263,14527,16295,112,18799,9911,1951
23,10127,11239,12847,14535,117,16047,10018,1456
24,10087,11055,13463,15791,111,17631,10005,1451
25,10167,11175,12695,14383,126,17391,10162,1106
26,10095,11087,13831,15727,84,18063,9965,1691
27,10039,10999,13551,16591,107,19039,9991,1390
28,10159,11071,13599,15271,113,17103,10136,1313
29,10119,11319,13751,15967,108,19663,10001,1786
30,10231,11415,14319,17423,108,20319,10077,1900
