timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,4.5,12.0,16.5,4.5,17.0,21.5
2,77.0,194.0,271.0,86.0,374.5,460.5
3,77.5,199.0,276.5,88.0,373.0,461.0
4,76.5,196.0,272.5,87.0,371.0,458.0
5,75.0,198.5,273.5,83.0,371.5,454.5
6,81.0,199.5,280.5,88.0,373.0,461.0
7,80.0,197.5,277.5,83.5,380.0,463.5
8,79.0,198.0,277.0,85.0,376.5,461.5
9,78.0,198.5,276.5,87.0,376.5,463.5
10,81.0,196.5,277.5,79.5,384.0,463.5
11,78.0,198.5,276.5,82.0,378.5,460.5
12,81.5,196.5,278.0,82.0,378.5,460.5
13,79.5,201.5,281.0,82.5,376.5,459.0
14,78.0,208.5,286.5,87.5,368.0,455.5
15,78.5,198.0,276.5,81.5,383.5,465.0
16,79.5,202.0,281.5,84.5,373.5,458.0
17,80.0,207.0,287.0,86.0,366.5,452.5
18,79.5,199.0,278.5,82.0,380.5,462.5
19,79.0,197.0,276.0,81.0,378.0,459.0
20,29.5,73.5,103.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
