timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,1205,1865,2653,3187,67,4663,1247,483
2,1189,1865,2619,3471,71,6079,1228,497
3,1132,1781,2391,2865,58,3601,1167,463
4,1374,2227,3245,4555,56,7339,1456,594
5,1442,2277,3253,4351,117,6451,1524,576
6,1423,2229,3223,4303,64,8123,1503,561
7,1457,2327,3365,4599,105,6643,1545,597
8,1869,2961,4391,6467,103,8943,1992,761
9,1404,2177,3147,3875,116,5595,1479,541
10,1774,2889,4343,6051,96,9583,1902,771
11,1461,2327,3321,4139,73,6007,1546,586
12,1663,2599,3737,4931,119,6179,1762,641
13,1386,2189,3203,4975,70,7471,1467,569
14,1551,2439,3473,4667,141,7075,1643,606
15,1303,2057,3083,4371,68,6951,1361,559
16,1184,1826,2579,4495,60,5779,1221,490
17,1183,1835,2551,3035,61,3915,1215,478
18,1172,1816,2503,3001,83,3615,1204,471
19,1175,1818,2523,3013,59,3619,1209,471
20,1176,1825,2507,2991,69,3837,1208,474
21,1173,1819,2533,3053,62,4403,1208,474
22,1180,1822,2513,3033,85,3747,1213,470
23,1174,1816,2505,3011,72,3621,1207,470
24,1171,1831,2495,2983,56,3749,1206,475
25,1203,1846,2585,3161,52,4223,1235,478
26,1185,1820,2521,3015,81,3793,1215,469
27,1172,1817,2495,3011,91,3929,1204,472
28,1186,1818,2517,3049,81,3669,1215,467
29,1059,1716,2419,2935,55,5091,1087,491
30,674,1141,1288,1418,48,1605,678,337
