syscall_name,count,errors,total_time_us,avg_time_us,pct_time
accept4,92294,0,1039256,11,0.25
futex,3048,0,217598828,71390,52.15
restart_syscall,7,0,8553092,1221870,2.05
newfstatat,2,0,18,9,0.00
