timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,200575,307711,381951,400639,124,403967,193919,86875
2,210559,318463,476415,506879,126,514815,188890,108562
3,200959,328959,415743,434431,136,437247,183338,103761
4,224255,372735,406527,411391,137,438271,211779,118851
5,197375,394239,540671,573439,117,578047,220102,130987
6,215423,375551,624639,647679,142,651263,225058,139401
7,230783,389375,504063,528383,121,532991,227750,121686
8,244351,378623,431359,440831,145,444671,230931,112169
9,282879,437503,621567,635391,157,636927,248763,148656
10,246783,422399,515839,649727,136,652287,247824,131789
11,287231,491263,580607,594431,148,596479,282299,149928
12,213503,396031,489727,515327,173,599039,223428,127567
13,255231,395263,470015,487167,152,490495,232663,122727
14,234367,382463,468479,477439,154,479743,213475,120493
15,256639,328447,492287,513279,137,516863,247639,92365
16,205055,407295,543743,567295,140,568831,220751,134050
17,367359,641535,692735,843263,102208,850431,378326,197620
18,641023,647679,649727,1693695,632320,1906687,645403,62250
19,653311,659455,660479,2725887,636416,2926591,662287,136858
20,673279,677887,679935,3581951,645632,3758079,680458,174164
21,646655,656383,1465343,4399103,631296,4767743,663622,198391
22,650751,655871,2125823,5025791,629248,5795839,674063,258746
23,654847,662015,856063,3766271,632320,6057983,674778,241806
24,652799,661503,1110015,4374527,633856,4886527,669250,197673
25,637951,645631,651775,5091327,633344,6008831,657649,239308
26,653311,663039,842751,5017599,637440,6070271,664791,207015
27,667135,672255,1474559,3348479,647680,6041599,680981,190472
28,660991,667135,668671,3123199,648704,4997119,672660,165580
29,735743,765951,1565695,3823615,649216,5103615,749000,227554
30,874495,881151,3151871,4587519,735744,6238207,920848,373708
