timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,129723,21015126,129723.0,20.042,0.129723
2,118251,19156662,118251.0,18.269,0.118251
3,132298,21432276,132298.0,20.439,0.132298
4,109214,17692668,109214.0,16.873,0.109214
5,102188,16554456,102188.0,15.788,0.102188
6,104675,16957350,104675.0,16.172,0.104675
7,92295,14951790,92295.0,14.259,0.092295
8,89851,14555862,89851.0,13.882,0.089851
9,94363,15286806,94363.0,14.579,0.094363
10,101988,16522056,101988.0,15.757,0.101988
11,102482,16602084,102482.0,15.833,0.102482
12,123475,20002950,123475.0,19.076,0.123475
13,123233,19963746,123233.0,19.039,0.123233
14,122267,19807254,122267.0,18.890,0.122267
15,122851,19901862,122851.0,18.980,0.122851
16,123798,20055276,123798.0,19.126,0.123798
17,123616,20025792,123616.0,19.098,0.123616
18,124134,20109708,124134.0,19.178,0.124134
19,123690,20037780,123690.0,19.110,0.123690
20,123404,19991448,123404.0,19.065,0.123404
21,123805,20056410,123805.0,19.127,0.123805
22,123273,19970226,123273.0,19.045,0.123273
23,123283,19971846,123283.0,19.047,0.123283
24,112812,18275544,112812.0,17.429,0.112812
25,106010,17173620,106010.0,16.378,0.106010
26,105104,17026848,105104.0,16.238,0.105104
27,106438,17242956,106438.0,16.444,0.106438
28,105259,17051958,105259.0,16.262,0.105259
29,105298,17058276,105298.0,16.268,0.105298
30,106858,17310996,106858.0,16.509,0.106858
