timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,792,1177,1897,2745,79,4731,838,295
2,789,1204,1979,2793,81,8095,842,317
3,788,1187,1933,2663,76,3979,838,298
4,934,1463,2377,3403,90,5427,1007,386
5,995,1500,2469,3653,91,7135,1063,390
6,989,1493,2391,3541,92,6743,1057,378
7,1192,1792,2977,4643,90,6823,1270,482
8,1089,1788,3013,5043,84,9103,1199,507
9,1052,1626,2591,3733,77,5799,1126,416
10,1006,1518,2389,3627,73,5999,1071,381
11,1083,1641,2571,3489,106,5147,1149,409
12,1075,15543,16767,17999,92,18383,4472,6180
13,15615,16199,17807,18063,14800,18127,15716,448
14,15367,16063,16511,17023,14808,17071,15498,394
15,15607,16543,18191,18255,14936,18303,15770,595
16,15623,15959,16239,16479,15016,16511,15633,252
17,15527,15959,16287,16639,14760,16703,15524,332
18,15351,15871,16703,16783,14840,16799,15441,376
19,15455,16239,17775,17919,14864,18063,15575,474
20,15407,15703,16167,16383,14944,16399,15417,235
21,15287,15743,16447,16575,14784,16639,15366,315
22,15703,16223,17343,17855,14872,17919,15733,462
23,15423,15839,16847,17007,14816,17039,15452,333
24,15671,16079,17695,17935,14928,17983,15676,436
25,15719,16143,16319,16367,14696,16399,15706,353
26,15655,15991,16911,17439,14848,17487,15666,309
27,15407,15799,16415,16495,14752,16543,15434,280
28,15735,16271,17135,17359,14872,17455,15767,404
29,15719,16135,16639,17023,14896,17071,15726,323
30,15711,16207,17855,17967,14872,17999,15767,412
