timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,517728,7547572,0,624036
2,517760,7547572,0,624036
3,517760,7547572,0,624036
4,517760,7547572,0,624036
5,517760,7547572,0,624036
6,517760,7547572,0,624036
7,517760,7547572,0,624036
8,517760,7547572,0,624036
9,517760,7547572,0,624036
10,517760,7547572,0,624036
11,517760,7547572,0,624036
12,517760,7547572,0,624100
13,517760,7547572,0,624100
14,517760,7547572,0,624100
15,517760,7547572,0,624616
16,517760,7547572,0,625768
17,517760,7547572,0,625768
18,517760,7547572,0,625768
19,517760,7547572,0,625768
20,517804,7547572,0,627132
21,517804,7547572,0,0
22,517804,7547572,0,0
23,517804,7547572,0,0
24,517804,7547572,0,0
25,517804,7547572,0,0
26,517804,7547572,0,0
27,517804,7547572,0,0
28,517804,7547572,0,0
29,517804,7547572,0,0
30,517804,7547572,0,0
