timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,508352,7157288,0,616516
2,508352,7157288,0,616516
3,508352,7157288,0,616516
4,508352,7157288,0,616516
5,508352,7157288,0,616568
6,508352,7157288,0,616568
7,508352,7157288,0,616568
8,508352,7157288,0,616568
9,508352,7157288,0,616568
10,508352,7157288,0,616568
11,508352,7157288,0,616568
12,508352,7157288,0,616568
13,508352,7157288,0,616568
14,508352,7157288,0,616568
15,508352,7157288,0,616568
16,508380,7157288,0,616568
17,508380,7157288,0,616568
18,508380,7157288,0,616584
19,508380,7157288,0,616860
20,508380,7157288,0,616860
21,508380,7157288,0,616860
22,508380,7157288,0,616860
23,508380,7157288,0,616860
24,508380,7157288,0,0
25,508380,7157288,0,0
26,508380,7157288,0,0
27,508380,7157288,0,0
28,508380,7157288,0,0
29,508380,7157288,0,0
30,508380,7157288,0,0
