timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,649,11,1043,19
2,27685,283,68668,344
3,27660,239,67871,340
4,27908,251,69419,305
5,27717,248,68654,326
6,27707,230,68638,285
7,27750,238,68977,328
8,27893,185,69116,287
9,27790,230,68191,343
10,27815,226,67862,298
11,27781,258,69169,301
12,27672,249,67167,342
13,27767,243,68478,328
14,27828,285,69654,275
15,27697,240,68462,378
16,27742,307,67075,381
17,27715,209,68763,314
18,27778,243,68786,391
19,27618,219,67775,385
20,27679,199,68240,341
21,27730,215,68413,318
22,27756,226,68461,316
23,27758,227,68559,373
24,17499,57,0,0
25,15180,6,0,0
26,15195,0,0,0
27,15213,0,0,0
28,15205,0,0,0
29,15202,4,0,0
30,15186,5,0,0
