timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,76564,317977076,76564.0,303.247,0.076564
2,58226,242772168,58226.0,231.526,0.058226
3,72125,300450384,72125.0,286.532,0.072125
4,78651,327548152,78651.0,312.374,0.078651
5,80876,337026916,80876.0,321.414,0.080876
6,81682,340610300,81682.0,324.831,0.081682
7,80370,335335928,80370.0,319.801,0.080370
8,81419,339489968,81419.0,323.763,0.081419
9,82996,345939220,82996.0,329.913,0.082996
10,83065,346497288,83065.0,330.446,0.083065
11,82982,346115452,82982.0,330.081,0.082982
12,82948,345716832,82948.0,329.701,0.082948
13,82863,345712636,82863.0,329.697,0.082863
14,83393,347751892,83393.0,331.642,0.083393
15,82090,342666340,82090.0,326.792,0.082090
16,84016,350349216,84016.0,334.119,0.084016
17,82496,343983884,82496.0,328.049,0.082496
18,82803,345225900,82803.0,329.233,0.082803
19,84354,351649976,84354.0,335.360,0.084354
20,84277,351276532,84277.0,335.003,0.084277
21,83983,350240120,83983.0,334.015,0.083983
22,84120,350571604,84120.0,334.331,0.084120
23,84344,351578644,84344.0,335.292,0.084344
24,82668,344953160,82668.0,328.973,0.082668
25,87553,365081372,87553.0,348.169,0.087553
26,51182,213614164,51182.0,203.718,0.051182
27,26809,112448604,26809.0,107.239,0.026809
28,23551,98748664,23551.0,94.174,0.023551
29,20365,85438952,20365.0,81.481,0.020365
30,20969,87876828,20969.0,83.806,0.020969
